"probe_id","gene_symbol"
"8153449","EEF1D"
"8153457","EEF1D"
"8153459","PYCR3"
"8153474","GFUS"
"8153486","CCDC166"
"8153488","FAM83H"
"8153497","SCRIB"
"8153536","PUF60"
"8153550","NRBP2"
"8153568","PLEC"
"8153609","PARP10"
"8153625","OPLAH"
"8153652","SHARPIN"
"8153664","BOP1"
"8153678","BOP1"
"8153684","DGAT1"
"8153704","SCRT1"
"8153709","CATSPERQ"
"8153727","CPSF1"
"8153762","SLC39A4"
"8153776","VPS28"
"8153790","TONSL"
"8153819","ZFTRAF1"
"8153823","ZFTRAF1"
"8153828","FOXH1"
"8153835","LOC101928953"
"8153838","RECQL4"
"8153862","C8orf82"
"8153868","C8orf82"
"8153876","ARHGAP39"
"8153890","ZNF251"
"8153896","ZNF34"
"8153903","RPL8"
"8153911","COMMD5"
"8153920","ZNF250"
"8153930","ZNF16"
"8153935","ZNF252P"
"8153937","SCRT1"
"8153939","DGAT1"
"8153959","DOCK8"
"8154012","KANK1"
"8154034","DMRT1"
"8154043","DMRT3"
"8154047","DMRT2"
"8154059","SMARCA2"
"8154100","VLDLR"
"8154124","KCNV2"
"8154132","GLIS3-AS1"
"8154135","SLC1A1"
"8154151","PLPP6"
"8154153","CDC37L1"
"8154163","RCL1"
"8154176","MIR101-2"
"8154178","JAK2"
"8154229","INSL4"
"8154233","CD274"
"8154245","PDCD1LG2"
"8154254","RIC1"
"8154285","MLANA"
"8154295","IL33"
"8154305","SELENOT"
"8154307","TPD52L3"
"8154316","UHRF2"
"8154333","KDM4C"
"8154359","RPL18A"
"8154363","RPS26"
"8154367","TYRP1"
"8154381","LURAP1L"
"8154394","SNAPC3"
"8154416","CCDC171"
"8154449","CNTLN"
"8154476","SH3GL2"
"8154491","ADAMTSL1"
"8154512","ADAMTSL1"
"8154523","RRAGA"
"8154531","DENND4C"
"8154563","ACER2"
"8154574","FOCAD"
"8154622","IFNA8"
"8154627","IFNA1"
"8154635","MTAP"
"8154654","CDKN2A-AS1"
"8154656","DMRTA1"
"8154662","LINC03106"
"8154670","IFT74"
"8154692","TEK"
"8154721","IFNK"
"8154725","MIR622"
"8154727","SLC25A6"
"8154733","ACO1"
"8154760","TMEM215"
"8154765","DNAJA1"
"8154779","SPINK4"
"8154785","CHMP5"
"8154793","NFX1"
"8154823","ANKRD18B"
"8154836","ANXA2P2"
"8154848","PRSS3"
"8154856","UBE2R2"
"8154872","UBAP1"
"8154885","NUDT2"
"8154892","DNAI1"
"8154916","GALT"
"8154934","IL11RA"
"8154953","PHF24"
"8154962","DNAJB5"
"8154973","SPATA31G1"
"8154981","UNC13B"
"8155026","ATP8B5P"
"8155048","RUSC2"
"8155062","TESK1"
"8155073","CCDC107"
"8155083","CA9"
"8155096","CREB3"
"8155110","RGP1"
"8155121","NPR2"
"8155148","TMEM8B"
"8155167","HRCT1"
"8155169","RECK"
"8155192","GLIPR2"
"8155200","CCIN"
"8155203","CLTA"
"8155214","MELK"
"8155234","ZCCHC7"
"8155250","GRHPR"
"8155268","POLR1E"
"8155284","FRMPD1"
"8155301","TRMT10B"
"8155312","DCAF10"
"8155327","ALDH1B1"
"8155332","FAM220A"
"8155340","SPATA31A1"
"8155345","FAM74A1"
"8155349","SPATA31A1"
"8155354","FAM74A1"
"8155359","CNTNAP3B"
"8155371","SPATA31A3"
"8155376","FAM74A3"
"8155383","SPATA31A3"
"8155388","FAM74A3"
"8155393","FAM88C"
"8155397","ANKRD20A2P"
"8155414","ANKRD20A8P"
"8155418","CYP4F30P"
"8155422","ZNG1B"
"8155440","FOXD4L1"
"8155442","AQP7P3"
"8155455","LINC00268"
"8155460","CNTNAP3B"
"8155487","FGF7"
"8155490","FAM88C"
"8155497","FAM27C"
"8155503","LOC107984035"
"8155510","FAM27C"
"8155514","FAM27E2"
"8155516","LOC107984035"
"8155525","LOC107984035"
"8155530","FGF7P6"
"8155540","CNTNAP3B"
"8155547","PTGER4P2-CDK2AP2P2"
"8155550","FAM88B"
"8155554","AQP7P3"
"8155563","MTHFD1L"
"8155572","LINC01597"
"8155574","ANKRD20A2P"
"8155591","ANKRD20A8P"
"8155596","LINC00537"
"8155602","ANKRD20A2P"
"8155627","CYP4F30P"
"8155630","LOC100133920"
"8155634","LOC441666"
"8155636","ZNG1B"
"8155661","FOXD4L1"
"8155665","PGM5"
"8155673","PIP5K1B"
"8155696","PABIR1"
"8155699","FXN"
"8155707","TJP2"
"8155734","ENTREP1"
"8155747","CFAP95"
"8155754","MAMDC2"
"8155770","SMC5"
"8155794","C9orf85"
"8155802","GDA"
"8155824","TMC1"
"8155849","ANXA1"
"8155864","RORB"
"8155883","OSTF1"
"8155898","PCSK5"
"8155930","GCNT1"
"8155942","FOXB2"
"8155946","VPS13A"
"8156026","CEP78"
"8156043","PSAT1"
"8156060","TLE4"
"8156090","SPATA31D5P"
"8156098","SPATA31D4"
"8156103","SPATA31D1"
"8156116","IDNK"
"8156126","RMI1"
"8156134","NTRK2"
"8156164","LOC389765"
"8156167","NAA35"
"8156196","LINC02872"
"8156199","DAPK1"
"8156228","CTSL"
"8156240","CTSL3P"
"8156247","SPATA31E1"
"8156253","SPATA31A1"
"8156257","SPATA31A3"
"8156263","SPIN1"
"8156274","NXNL2"
"8156278","S1PR3"
"8156290","CKS2"
"8156295","SECISBP2"
"8156309","GADD45G"
"8156319","OR7E37P"
"8156321","SYK"
"8156341","CENPP"
"8156360","ANKRD19P"
"8156373","FGD3"
"8156393","SUSD3"
"8156404","CARD19"
"8156415","WNK2"
"8156452","FAM120A"
"8156476","PHF2"
"8156506","PTPDC1"
"8156519","MIRLET7A1"
"8156521","MIRLET7F1"
"8156523","MIRLET7D"
"8156529","ZNF169"
"8156538","SLC71A2"
"8156549","AOPEP"
"8156569","MIR23B"
"8156571","MIR27B"
"8156573","MIR24-1"
"8156581","ERCC6L2"
"8156601","ERCC6L2"
"8156604","ERCC6L2"
"8156610","HABP4"
"8156620","NUTM2G"
"8156633","CCDC180"
"8156688","TDRD7"
"8156706","TMOD1"
"8156718","NCBP1"
"8156743","FOXE1"
"8156750","ANP32B"
"8156761","NANS"
"8156770","GALNT12"
"8156783","COL15A1"
"8156826","TGFBR1"
"8156838","SEC61B"
"8156848","NR4A3"
"8156861","STX17"
"8156873","INVS"
"8156897","MSANTD3"
"8156905","MSANTD3-TMEFF1"
"8156919","CAVIN4"
"8156923","PLPPR1"
"8156935","ZNF189"
"8156945","RNF20"
"8156971","CYLC2"
"8156982","SMC2"
"8157012","OR13F1"
"8157014","OR13C8"
"8157016","OR13D1"
"8157021","NIPSNAP3A"
"8157027","NIPSNAP3B"
"8157038","SLC44A1"
"8157058","FSD1L"
"8157074","FKTN"
"8157090","TAL2"
"8157092","TMEM38B"
"8157105","ZNF462"
"8157125","RAD23B"
"8157141","ACTL7A"
"8157144","ABITRAM"
"8157153","PALM2AKAP2"
"8157173","MUSK"
"8157193","ZNF483"
"8157203","DNAJC25"
"8157216","UGCG"
"8157233","HSDL2"
"8157246","KIAA1958"
"8157253","SNX30"
"8157264","SLC31A2"
"8157270","SLC31A1"
"8157283","PRPF4"
"8157300","BSPRY"
"8157308","C9orf43"
"8157324","RGS3"
"8157362","ZNF618"
"8157381","ZNF618"
"8157383","COL27A1"
"8157444","MIR455"
"8157446","ORM1"
"8157450","ORM2"
"8157454","ATP6V1G1"
"8157463","TMEM268"
"8157477","DELEC1"
"8157487","PAPPA"
"8157516","TRIM32"
"8157524","TLR4"
"8157534","CNTRL"
"8157582","GSN"
"8157610","DAB2IP"
"8157632","MORN5"
"8157638","MRRF"
"8157650","PTGS1"
"8157668","OR1J2"
"8157671","OR1J4"
"8157674","OR1N2"
"8157679","OR1Q1"
"8157681","OR1L1"
"8157684","OR1L3"
"8157686","OR1L4"
"8157688","OR1L6"
"8157691","SKA2"
"8157696","OR5C1"
"8157698","OR1K1"
"8157700","RABGAP1"
"8157727","GPR21"
"8157731","CRB2"
"8157751","LHX2"
"8157761","NEK6"
"8157777","ADGRD2"
"8157800","MIR181A2"
"8157802","MIR181B2"
"8157804","OLFML2A"
"8157818","WDR38"
"8157828","ARPC5L"
"8157843","RABEPK"
"8157858","GAPVD1"
"8157890","PBX3"
"8157905","MVB12B"
"8157922","LMX1B"
"8157933","ZBTB43"
"8157939","ZBTB34"
"8157941","ZBTB34"
"8157945","ZBTB34"
"8157947","ZBTB34"
"8157949","RALGPS1"
"8157976","GARNL3"
"8158009","SLC2A8"
"8158022","ZNF79"
"8158028","LRSAM1"
"8158059","STXBP1"
"8158081","CFAP157"
"8158094","TTC16"
"8158112","CDK9"
"8158123","FPGS"
"8158145","LOC102723566"
"8158147","SLC25A25"
"8158164","PTGES2-DT"
"8158167","LCN2"
"8158177","BBLN"
"8158183","DNM1"
"8158204","SWI5"
"8158214","COQ4"
"8158224","SLC27A4"
"8158240","TMSB4XP6"
"8158242","URM1"
"8158250","CERCAM"
"8158269","ODF2"
"8158298","GLE1"
"8158317","SPTAN1"
"8158372","SET"
"8158380","PKN3"
"8158406","TBC1D13"
"8158418","ENDOG"
"8158424","LRRC8A"
"8158431","PHYHD1"
"8158446","NUP188"
"8158492","MIGA2"
"8158513","DOLPP1"
"8158523","PTPA"
"8158539","LINC02913"
"8158542","LINC01503"
"8158544","NTMT1"
"8158554","PRRX2"
"8158560","TOR1B"
"8158568","USP20"
"8158597","GPR107"
"8158627","NCS1"
"8158637","HMCN2"
"8158666","HMCN2"
"8158671","ASS1"
"8158686","FUBP3"
"8158708","PRDM12"
"8158714","EXOSC2"
"8158725","ABL1"
"8158739","LAMC3"
"8158771","AIF1L"
"8158783","NUP214"
"8158825","PLPP7"
"8158829","PRRC2B"
"8158839","PRRC2B"
"8158862","SNORD62A"
"8158864","SNORD62A"
"8158866","POMT1"
"8158890","NTNG2"
"8158902","CFAP77"
"8158912","BARHL1"
"8158918","GTF3C4"
"8158930","SPACA9"
"8158939","GFI1B"
"8158952","SNORD141A"
"8158961","GTF3C5"
"8158976","CEL"
"8158987","CELP"
"8158995","LCN1"
"8158998","RPL7A"
"8159004","SNORD24"
"8159006","SNORD36B"
"8159008","SURF2"
"8159017","STKLD1"
"8159036","ADAMTS13"
"8159078","CACFD1"
"8159086","ADAMTSL2"
"8159096","DBH"
"8159111","WDR5"
"8159127","RXRA"
"8159142","COL5A1"
"8159211","FCN2"
"8159220","OLFM1"
"8159235","LOC401557"
"8159239","LINC02907"
"8159243","PPP1R26"
"8159249","MRPS2"
"8159255","LCN1"
"8159259","OBP2A"
"8159265","PAEP"
"8159275","LCN9"
"8159283","KCNT1"
"8159318","GPSM1"
"8159337","PMPCA"
"8159350","C9orf163"
"8159354","EGFL7"
"8159371","MIR126"
"8159373","DIPK1B"
"8159379","TMEM141"
"8159385","CCDC183"
"8159415","RABL6"
"8159439","AJM1"
"8159441","PHPT1"
"8159448","MAMDC4"
"8159476","TRAF2"
"8159491","C8G"
"8159501","LCN12"
"8159521","PTGDS"
"8159531","LCNL1"
"8159541","PAXX"
"8159549","LINC02908"
"8159554","UAP1L1"
"8159566","MAN1B1"
"8159583","GRIN1"
"8159609","SSNA1"
"8159616","NDOR1"
"8159624","CYSRT1"
"8159627","SLC34A3"
"8159642","TUBB4B"
"8159646","STPG3"
"8159654","NELFB"
"8159667","TOR4A"
"8159670","NOXA1"
"8159687","MRPL41"
"8159692","ARRDC1"
"8159702","EHMT1"
"8159734","CACNA1B"
"8159786","TUBBP5"
"8159790","WASHC1"
"8159803","FAM138A"
"8159808","FOXD4L1"
"8159815","ZNG1A"
"8159838","DOCK8-AS1"
"8159850","VLDLR-AS1"
"8159854","PUM3"
"8159876","RFX3"
"8159900","GLIS3"
"8159919","SPATA6L"
"8159945","AK3"
"8159971","INSL6"
"8159977","RLN2"
"8159981","RLN1"
"8159984","PLGRKT"
"8159992","ERMP1"
"8160011","BRD10"
"8160016","RANBP6"
"8160024","GLDC"
"8160033","SNRPE"
"8160036","DMAC1"
"8160040","PTPRD"
"8160088","MPDZ"
"8160138","NFIB"
"8160151","ZDHHC21"
"8160163","CER1"
"8160168","FREM1"
"8160213","TTC39B"
"8160238","PSIP1"
"8160260","BNC2"
"8160278","SAXO1"
"8160284","HAUS6"
"8160295","SCARNA8"
"8160297","PLIN2"
"8160308","RPS6"
"8160321","SLC24A2"
"8160332","MLLT3"
"8160346","HACD4"
"8160360","IFNB1"
"8160365","IFNW1"
"8160371","IFNA21"
"8160377","IFNA4"
"8160383","IFNA14"
"8160389","IFNA10"
"8160392","IFNA16"
"8160394","IFNA4"
"8160401","IFNA5"
"8160405","KLHL9"
"8160417","IFNA6"
"8160419","IFNA13"
"8160422","IFNA2"
"8160431","MIR31HG"
"8160435","IFNE"
"8160439","MIR31"
"8160441","CDKN2A"
"8160452","CDKN2B"
"8160459","ELAVL2"
"8160472","TUSC1"
"8160478","CAAP1"
"8160487","PLAA"
"8160504","LRRC19"
"8160511","EQTN"
"8160521","MOB3B"
"8160531","C9orf72"
"8160546","LINGO2"
"8160559","RIGI"
"8160581","TOPORS"
"8160587","NDUFB6"
"8160597","TAF1L"
"8160602","APTX"
"8160622","SMU1"
"8160637","B4GALT1"
"8160647","BAG1"
"8160663","AQP7"
"8160670","AQP3"
"8160682","NOL6"
"8160712","SUGT1P1"
"8160718","PTENP1"
"8160722","UBAP2"
"8160756","DCAF12"
"8160771","KIF24"
"8160786","MYORG"
"8160792","SPMIP6"
"8160805","FAM219A"
"8160816","ENHO"
"8160823","CNTFR"
"8160835","RPP25L"
"8160839","DCTN3"
"8160849","ARID3C"
"8160857","SIGMAR1"
"8160870","CCL27"
"8160879","CCL19"
"8160889","CCL21"
"8160898","SPATA31F1"
"8160900","SPATA31F2P"
"8160906","SPATA31F3"
"8160912","SPATA31G1"
"8160914","VCP"
"8160935","FANCG"
"8160953","PIGO"
"8160968","STOML2"
"8160981","ATOSB"
"8161004","CD72"
"8161017","SIT1"
"8161024","RMRP"
"8161026","ARHGEF39"
"8161044","TPM2"
"8161056","TLN1"
"8161114","GBA2"
"8161133","SPAG8"
"8161147","HINT2"
"8161154","FAM221B"
"8161164","OR13J1"
"8161166","OR2S2"
"8161174","GNE"
"8161192","RNF38"
"8161211","PAX5"
"8161224","ZBTB5"
"8161229","TOMM5"
"8161238","RAB1C"
"8161242","EXOSC3"
"8161249","SLC25A51"
"8161255","SHB"
"8161265","IGFBPL1"
"8161270","ANKRD18A"
"8161288","CNTNAP3B"
"8161319","ZNF658B"
"8161326","ZNF658"
"8161337","FAM74A1"
"8161341","SPATA31A3"
"8161346","ZNF658B"
"8161353","GLIDR"
"8161362","FGF7P3"
"8161368","LOC107984035"
"8161373","LINC00268"
"8161377","LOC100133920"
"8161381","CYP4F30P"
"8161384","ANKRD20A8P"
"8161388","ANKRD20A2P"
"8161405","ANKRD20A9P"
"8161407","FAM74A3"
"8161409","SPATA31A3"
"8161415","ANKRD20A8P"
"8161423","FGF7"
"8161442","LINC01597"
"8161446","FAM27E2"
"8161451","FAM88C"
"8161455","FGF7"
"8161458","FGF7P6"
"8161460","CNTNAP3B"
"8161467","FAM74A3"
"8161471","SPATA31A3"
"8161476","LOC107987020"
"8161478","FGF7P6"
"8161484","LOC100133920"
"8161488","AQP7P1"
"8161499","FAM27E2"
"8161503","FAM27C"
"8161509","FRG1JP"
"8161513","PGM5"
"8161520","PGM5"
"8161526","LINC03025"
"8161533","FOXD4L1"
"8161537","ZNG1B"
"8161554","LINC00268"
"8161558","AQP7P1"
"8161563","IGKC"
"8161571","FOXD4L1"
"8161575","ZNG1B"
"8161583","FOXD4L1"
"8161587","ZNG1E"
"8161610","TMEM252"
"8161615","PRKACG"
"8161618","APBA1"
"8161632","PTAR1"
"8161648","KLF9"
"8161654","TRPM3"
"8161695","MIR204"
"8161701","CEMIP2"
"8161727","ABHD17B"
"8161739","C9orf57"
"8161747","ZFAND5"
"8161755","ALDH1A1"
"8161774","TRPM6"
"8161824","C9orf40"
"8161829","CARNMT1"
"8161839","NMRK1"
"8161857","RFK"
"8161865","PRUNE2"
"8161884","PRUNE2"
"8161892","GNA14"
"8161906","GNAQ"
"8161919","TLE1"
"8161943","LIMD1-AS1"
"8161945","RASEF"
"8161964","FRMD3"
"8161988","UBQLN1"
"8162006","GKAP1"
"8162019","KIF27"
"8162039","QNG1"
"8162047","HNRNPK"
"8162059","SLC28A3"
"8162086","AGTPBP1"
"8162117","GOLM1"
"8162132","C9orf153"
"8162142","ISCA1"
"8162147","TUT7"
"8162179","GAS1"
"8162183","LINC02893"
"8162187","NFYCP2"
"8162191","NPAP1P9"
"8162194","CDK20"
"8162214","SPATA31C1"
"8162216","SHC3"
"8162231","SEMA4D"
"8162236","SEMA4D"
"8162254","DIRAS2"
"8162264","AUH"
"8162276","NFIL3"
"8162283","ROR2"
"8162294","SPTLC1"
"8162313","IARS1"
"8162352","NOL8"
"8162373","OGN"
"8162388","OMD"
"8162394","ASPN"
"8162404","ECM2"
"8162421","IPPK"
"8162438","BICD2"
"8162449","ZNF484"
"8162455","NINJ1"
"8162462","FAM120A2P"
"8162466","FAM120AOS"
"8162472","BARX1"
"8162479","NUTM2G"
"8162492","FBP2"
"8162502","FBP1"
"8162514","FANCC"
"8162533","PTCH1"
"8162562","ERCC6L2-AS1"
"8162570","HSD17B3"
"8162586","SLC35D2"
"8162601","ZNF367"
"8162610","CDC14B"
"8162624","PRXL2C"
"8162631","ZNF510"
"8162639","ZNF782"
"8162645","SLC71A2"
"8162652","CTSV"
"8162669","ZNF322"
"8162674","LOC286359"
"8162676","TSTD2"
"8162696","XPA"
"8162706","TRMO"
"8162719","HEMGN"
"8162729","TRIM14"
"8162744","CORO2A"
"8162759","TBC1D2"
"8162777","GABBR2"
"8162803","ANKS6"
"8162827","ALG2"
"8162833","ERP44"
"8162850","TEX10"
"8162870","BAAT"
"8162880","MRPL50"
"8162884","ALDOB"
"8162902","PGAP4"
"8162908","GRIN3A"
"8162920","PPP3R2"
"8162929","OR13C4"
"8162931","OR13C3"
"8162934","OR13C5"
"8162936","OR13C2"
"8162938","OR13C9"
"8162940","ABCA1"
"8163002","KLF4"
"8163019","ACTL7B"
"8163023","ELP1"
"8163063","CTNNAL1"
"8163086","TMEM245"
"8163107","MIR32"
"8163109","FRRS1L"
"8163116","EPB41L4B"
"8163149","PTPN3"
"8163181","C9orf152"
"8163185","TXN"
"8163193","TXNDC8"
"8163202","SVEP1"
"8163257","LPAR1"
"8163273","OR2K2"
"8163275","ECPAS"
"8163328","PTGR1"
"8163341","LRRC37A5P"
"8163348","SHOC1"
"8163383","SUSD1"
"8163402","PTBP3"
"8163428","INIP"
"8163437","SLC46A2"
"8163444","ZFP37"
"8163452","FKBP15"
"8163481","CDC26"
"8163485","RNF183"
"8163491","WDR31"
"8163505","HDHD3"
"8163509","ALAD"
"8163525","POLE3"
"8163535","AMBP"
"8163548","KIF12"
"8163569","AKNA"
"8163599","WHRN"
"8163618","TNFSF15"
"8163629","TNFSF8"
"8163637","TNC"
"8163666","LINC00474"
"8163672","PAPPA-AS1"
"8163678","ASTN2"
"8163710","SNORA70C"
"8163716","BRINP1"
"8163729","MIR147A"
"8163733","CDK5RAP2"
"8163775","MEGF9"
"8163784","FBXW2"
"8163795","PSMD5"
"8163807","PHF19"
"8163825","TRAF1"
"8163839","C5"
"8163882","RAB14"
"8163892","GSN-AS1"
"8163896","STOM"
"8163908","GGTA1"
"8163916","TTLL11"
"8163930","NDUFA8"
"8163936","LHX6"
"8163948","RBM18"
"8163956","OR1J1"
"8163958","OR1N1"
"8163960","OR1L8"
"8163962","OR1B1"
"8163964","PDCL"
"8163972","RC3H2"
"8163999","ZBTB6"
"8164002","ZBTB26"
"8164008","MIR600HG"
"8164013","STRBP"
"8164034","DENND1A"
"8164062","LOC613206"
"8164067","PSMB7"
"8164077","NR5A1"
"8164087","NR6A1"
"8164100","RPL35"
"8164105","GOLGA1"
"8164131","SCAI"
"8164155","PPP6C"
"8164165","HSPA5"
"8164177","MAPKAP1"
"8164196","PBX3-DT"
"8164200","ANGPTL2"
"8164210","RPL12"
"8164215","SNORA65"
"8164217","NIBAN2"
"8164235","PTRH1"
"8164243","TOR2A"
"8164252","SH2D3C"
"8164269","ENG"
"8164293","AK1"
"8164304","ST6GALNAC6"
"8164314","ST6GALNAC4"
"8164328","PIP5KL1"
"8164336","DPM2"
"8164343","EEIG1"
"8164357","NAIF1"
"8164362","PTGES2"
"8164373","CIZ1"
"8164396","MIR199B"
"8164398","GOLGA2"
"8164428","TRUB2"
"8164438","MIR219A2"
"8164440","DYNC2I2"
"8164452","ZDHHC12"
"8164464","ZER1"
"8164481","SPOUT1"
"8164496","KYAT1"
"8164515","DOLK"
"8164521","SH3GLB2"
"8164535","CRAT"
"8164554","IER5L"
"8164562","C9orf50"
"8164572","ASB6"
"8164580","PTGES"
"8164587","TOR1A"
"8164596","C9orf78"
"8164607","FNBP1"
"8164627","GPRACR"
"8164630","QRFP"
"8164632","FIBCD1"
"8164644","FAM78A"
"8164653","UCK1"
"8164665","RAPGEF1"
"8164692","RAPGEF1"
"8164698","MED27"
"8164701","SETX"
"8164729","TTF1"
"8164742","DDX31"
"8164766","AK8"
"8164781","TSC1"
"8164810","RALGDS"
"8164833","GBGT1"
"8164843","OBP2B"
"8164853","ABO"
"8164862","SURF6"
"8164872","MED22"
"8164883","SURF4"
"8164896","SURF1"
"8164907","REXO4"
"8164918","SLC2A6"
"8164931","MYMK"
"8164937","FAM163B"
"8164940","SARDH"
"8164967","VAV2"
"8164995","BRD3"
"8165011","FCN1"
"8165024","PIERCE1"
"8165032","GLT6D1"
"8165038","SOHLH1"
"8165046","CAMSAP1"
"8165064","UBAC1"
"8165077","NACC2"
"8165083","LHX3"
"8165094","QSOX2"
"8165107","DNLZ"
"8165131","SNAPC4"
"8165156","ENTR1"
"8165171","INPP5E"
"8165183","SEC16A"
"8165217","NOTCH1"
"8165258","AGPAT2"
"8165271","LCN10"
"8165277","LCN6"
"8165285","LCN8"
"8165295","LCN8"
"8165298","LCN15"
"8165309","EDF1"
"8165319","FBXW5"
"8165334","CLIC3"
"8165345","ABCA2"
"8165398","FUT7"
"8165406","NPDC1"
"8165416","ENTPD2"
"8165430","SAPCD2"
"8165438","DPP7"
"8165453","LRRC26"
"8165458","TMEM210"
"8165462","ANAPC2"
"8165478","TPRN"
"8165486","TMEM203"
"8165492","RNF208"
"8165498","CIMIP2A"
"8165508","NRARP"
"8165512","EXD3"
"8165538","ENTPD8"
"8165552","NSMF"
"8165575","PNPLA7"
"8165610","DPH7"
"8165622","ZMYND19"
"8165630","ARRDC1-AS1"
"8165637","RNF208"
"8165639","CYSRT1"
"8165642","TMEM203"
"8165648","MPLKIP"
"8165650","CMTR1"
"8165653","MTND1P23"
"8165656","MTND1P23"
"8165658","MTND2P28"
"8165661","MTCO1P12"
"8165665","MTCO2P12"
"8165674","SH3KBP1"
"8165711","PLCXD1"
"8165723","SHOX"
"8165735","CSF2RA"
"8165752","IL3RA"
"8165765","ASMTL-AS1"
"8165773","ASMT"
"8165794","CD99"
"8165808","XG"
"8165817","GYG2"
"8165833","ARSH"
"8165843","ARSF"
"8165866","STS"
"8165881","VCX"
"8165890","VCX3B"
"8165911","TBL1X"
"8165934","SHROOM2"
"8165945","CLDN34"
"8165947","WWC3"
"8165974","CLCN4"
"8165995","HCCS"
"8166006","AMELX"
"8166015","MSL3"
"8166028","FRMPD4"
"8166049","PRPS2"
"8166059","TLR7"
"8166065","TLR8"
"8166072","TMSB4X"
"8166079","EGFL6"
"8166096","TCEANC"
"8166098","RAB9A"
"8166104","OFD1"
"8166124","UBE2E4P"
"8166127","GLRA2"
"8166140","MOSPD2"
"8166157","BMX"
"8166179","CA5BP1"
"8166184","CA5B"
"8166195","ZRSR2"
"8166202","GRPR"
"8166211","MAGEB17"
"8166213","S100G"
"8166219","SYAP1"
"8166230","TXLNG"
"8166243","REPS2"
"8166266","NHS"
"8166278","SCML1"
"8166289","CDKL5"
"8166314","PPEF1"
"8166335","PDHA1"
"8166355","CNKSR2"
"8166382","MBTPS2"
"8166398","YY2"
"8166402","SMS"
"8166408","PHEX"
"8166433","CBLL2"
"8166440","DDX53"
"8166442","FAM3C"
"8166447","PTCHD1"
"8166455","PRDX4"
"8166469","SAT1"
"8166481","CXorf58"
"8166493","EIF2S3"
"8166500","ZFX"
"8166509","SUPT20HL1"
"8166511","PDK3"
"8166525","POLA1"
"8166563","SCARNA23"
"8166565","MAGEB18"
"8166571","MAGEB6"
"8166576","MAGEB5"
"8166585","DCAF8L2"
"8166587","MAGEB10"
"8166593","IL1RAPL1"
"8166611","MAGEB2"
"8166613","MAGEB3"
"8166619","MAGEB1"
"8166632","GK"
"8166665","FAM47B"
"8166669","MAGEB16"
"8166671","CFAP47"
"8166690","CFAP47"
"8166703","FAM47C"
"8166705","PRRG1"
"8166712","FTHL18P"
"8166714","LANCL3"
"8166723","XK"
"8166730","CYBB"
"8166745","H2AP"
"8166747","SYTL5"
"8166769","OTC"
"8166784","TSPAN7"
"8166797","MID1IP1"
"8166805","ATP6AP2"
"8166817","MPC1L"
"8166826","USP9X"
"8166876","DDX3X"
"8166899","NYX"
"8166906","GPR34"
"8166919","GPR82"
"8166925","MAOA"
"8166950","DUSP21"
"8166956","KDM6A"
"8166989","KRABD4"
"8166999","CHST7"
"8167006","RP2"
"8167013","JADE3"
"8167027","RGN"
"8167042","RBM10"
"8167069","UBA1"
"8167099","INE1"
"8167103","CDK16"
"8167125","USP11"
"8167152","ZNF157"
"8167163","LINC01560"
"8167165","ARAF"
"8167185","TIMP1"
"8167195","CXXC1P1"
"8167201","ZNF81"
"8167210","SPACA5B"
"8167220","SSX6P"
"8167228","SPACA5B"
"8167234","RBM3"
"8167254","SSX1"
"8167261","SSX4B"
"8167270","FTSJ1"
"8167287","PORCN"
"8167305","EBP"
"8167314","TBC1D25"
"8167322","WDR13"
"8167334","WAS"
"8167347","SUV39H1"
"8167356","GLOD5"
"8167360","GATA1"
"8167369","HDAC6"
"8167407","ERAS"
"8167412","PQBP1"
"8167430","CCDC120"
"8167443","MAGIX"
"8167449","PLP2"
"8167457","CCDC22"
"8167476","PPP1R3F"
"8167482","GAGE2D"
"8167508","GAGE2D"
"8167526","GAGE1"
"8167560","GAGE10"
"8167562","GAGE2D"
"8167573","GAGE2D"
"8167575","GAGE2D"
"8167577","GAGE2D"
"8167584","GAGE2D"
"8167592","PAGE4"
"8167601","USP27X"
"8167603","CLCN5"
"8167623","MIR188"
"8167625","CCNB3"
"8167642","BMP15"
"8167645","NUDT10"
"8167650","EZHIP"
"8167654","GSPT2"
"8167656","MAGED1"
"8167673","MAGED4"
"8167690","LOC401589"
"8167693","XAGE2"
"8167701","XAGE1A"
"8167710","XAGE1A"
"8167721","SSX8P"
"8167728","SSX4B"
"8167742","XAGE5"
"8167749","FAM156B"
"8167758","GPR173"
"8167763","TSPYL2"
"8167774","RIBC1"
"8167790","TSR2"
"8167797","GNL3L"
"8167815","MAGED2"
"8167835","TRO"
"8167854","APEX2"
"8167862","PAGE2B"
"8167866","PAGE2"
"8167880","PAGE5"
"8167887","MAGEH1"
"8167895","FOXR2"
"8167897","RRAGB"
"8167912","KLF8"
"8167924","UBQLN2"
"8167930","FAAH2"
"8167942","ZXDB"
"8167957","ZC3H12B"
"8167965","MSN"
"8167971","MIR223"
"8167973","HEPH"
"8167998","AR"
"8168018","YIPF6"
"8168028","STARD8"
"8168045","EFNB1"
"8168058","NALF2"
"8168062","EDA"
"8168083","OTUD6A"
"8168087","IGBP1"
"8168098","DGAT2L6"
"8168107","AWAT1"
"8168117","ARR3"
"8168135","RAB41"
"8168146","KIF4A"
"8168163","GDPD2"
"8168179","DLG3"
"8168205","FOXO4"
"8168215","MED12"
